dlga_start:close_window|Pozor! Tento řetězec se nezobrazuje. Je vyhrazen pro ukládání dialogových proměnných.
dlga_oim_horse_ambush_dlg_3:oim_horse_ambush_dlg_4|Co mi chceš?
dlga_oim_horse_ambush_dlg_4:oim_horse_ambush_dlg_5|Nebuď {drzý/drzá}, poutníku. Radši ukaž, co máš ve voze.
dlga_oim_horse_ambush_dlg_5:oim_horse_ambush_dlg_6|Co bych měl ve voze? Zbraň tam mám. A zacházet s ní taky umím, to mi věř!
dlga_oim_horse_ambush_dlg_6:close_window|Tak se podíváme, jak ti to půjde.
dlga_oim_horse_ambush_dlg2:close_window|Já nevěřím svým očím. No vážně, ty máš carského koně, {pane/paní}! Kdo chce mít takového oře, musí se umět ohánět šavlí. Přece ti takového koně nenecháme.
dlga_oim_horse_delivered_dlg:oim_horse_delivered_dlg_1|Veličenstvo, přivážím ti skromný dar od místního panstva.
dlga_oim_horse_delivered_dlg_1:close_window|To je ale hřebec, radost pohledět! To znamená, že mě poddaní skutečně mají rádi, když mi posílají takové dary. Děkuji ti, žes mi ho {přivezl/přivezla}. Putovat po našich cestách s takovým koněm - to je obrovské riziko. Tady máš odměnu za své úsilí.
dlga_oim_start_quest_invest_dlg:oim_start_quest_invest_dlg_1|Mám pro tebe jednu prácičku, {pane/paní}. Určitě víš, že pokladnice záporožského vojska zeje prázdnotou, ale máme takový tajný fond na zlé časy. Je uložený v Dunajevcích. Takže je potřeba zajet za tamním starostou, vyzvednout peníze a odvézt je hejtmanu Chmelnickému.
dlga_oim_start_quest_invest_dlg_1:oim_start_quest_invest_dlg_2|Jednoduché jak facka. A proč tam někoho nepošleš?
dlga_oim_start_quest_invest_dlg_2:oim_start_quest_invest_dlg_answ|Nikdo by o tom neměl vědět. Proto staršinové rozhodli, že ten úkol svěříme nějakému nepříliš známému člověku. Kdyby se o tom dozvěděli Tataři nebo nedejbože lechové, ze všech sil by se nám snažili peníze sebrat.
dlga_oim_start_quest_invest_dlg_answ:oim_start_quest_invest_dlg_pos1|[Přijmout] 
dlga_oim_start_quest_invest_dlg_pos1:oim_start_quest_invest_dlg_pos2|Tak neztrácej čas a vyprav se na cestu. Hejtman se ti odvděčí, až se vrátíš.
dlga_oim_start_quest_invest_dlg_pos2:oim_start_quest_invest_dlg_pos3|A jak bude starosta vědět, že jsem ten pravý posel?
dlga_oim_start_quest_invest_dlg_pos3:close_window|Jako heslo uveď bojový pokřik kozáckých povstalců z Povolží. A teď už mě omluv.
dlga_oim_start_quest_invest_dlg_answ:oim_start_quest_invest_dlg_neg|[Odmítnout]
dlga_oim_start_quest_invest_dlg_neg:oim_start_quest_invest_dlg_neg1|Bojím se, že takový úkol není nic pro mě.
dlga_oim_start_quest_invest_dlg_neg1:close_window|Co se dá dělat, jak chceš.
dlga_lord_talk:oim_invest_get_pass_lord|Pověz mi, jaký bojový pokřik používají kozáčtí povstalci z Povolží?
dlga_oim_invest_get_pass_lord:close_window|Ohněm a mečem! To tu vědí všichni.
dlga_oim_invest_get_pass_lord:close_window.1|Řekl bych, že 'peníze, nebo život!'
dlga_oim_invest_get_pass_lord:close_window.2|Kozáci pořád vyřvávají jednu jedinou větu: 'Na zdraví'!
dlga_oim_invest_get_pass_lord:close_window.3|Kozáci pořád vyřvávají jednu jedinou větu: 'Na zdraví'!
dlga_oim_invest_get_pass_lord:close_window.4|Ohněm a mečem
dlga_oim_invest_get_pass_lord:lord_pretalk|Mám jednu otázku...
dlga_oim_get_money_invest_dlg:oim_get_money_invest_dlg_1|Posílají mě za tebou kozáčtí staršinové, pantáto. Mám vyzvednout peníze a odvézt je Bohdanu Chmelnickému.
dlga_oim_get_money_invest_dlg_1:oim_get_money_invest_dlg_2|Co to plácáš, {milý pane/milá paní}? O tom já nic nevím, a ani vědět nechci.
dlga_oim_get_money_invest_dlg_2:oim_get_money_invest_dlg_answ|Taky mi přikázali, že ti mám říct heslo...
dlga_oim_get_money_invest_dlg_answ:oim_get_money_invest_dlg_answ_rgth|Peníze, nebo život!
dlga_oim_get_money_invest_dlg_answ:oim_get_money_invest_dlg_answ_neg|Slovo a práce!
dlga_oim_get_money_invest_dlg_answ:oim_get_money_invest_dlg_answ_neg.1|Na zdraví!
dlga_oim_get_money_invest_dlg_answ:oim_get_money_invest_dlg_answ_neg.2|Zapřahejte koně, chlapi!
dlga_oim_get_money_invest_dlg_answ:oim_get_money_invest_dlg_answ_neg.3|Ohněm a mečem!
dlga_oim_get_money_invest_dlg_answ_neg:close_window|{Zbláznil ses, pane/Zbláznila ses, paní}? Nežvaň hlouposti a sklapni. Jdi si svou cestou. O žádných staršinech a heslech tu nic nevíme. A jestli budeš dělat potíže, zavolám synky. Přepočítají a zpřelámou ti všechna žebra...
dlga_oim_get_money_invest_dlg_answ_rgth:oim_get_money_invest_dlg_answ_rgth_1|Sláva Bohu, takže jsi náš člověk. Už jsem si začínal dělat starosti, že se o tajném fondu doslechli nepřátelé. Na, vezmi si všechno, co mi dali do úschovy, a koukej odsud vyrazit co nejrychleji. Kozáci čekají.
dlga_oim_get_money_invest_dlg_answ_rgth_1:close_window|To mi nemusíš vysvětlovat! Ačkoliv za ty peníze by se dala koupit celá vaše vesnice i s polnostmi...
dlga_qst_oim_invest_finish:qst_oim_invest_finish_1|Někoho jsem ti přivezl, hejtmane.
dlga_qst_oim_invest_finish_1:qst_oim_invest_finish_2|Už na tebe čekám, příteli.
dlga_qst_oim_invest_finish_2:qst_oim_invest_finish_3|Tady. To je všechno, co mi starosta dal...
dlga_qst_oim_invest_finish_3:close_window|Dobře! Nakoupím střelný prach, zbraně, zásoby... Však my lechům ještě ukážeme, zač je v pekle kolomaz! Vysloužil sis vděk celého záporožského vojska a pořádný měšec za odměnu.
dlga_qst_oim_invest_finish_3:qst_oim_invest_finish_3_fail|Ale to není všechno! Kam si zašantročil zbytek?
dlga_qst_oim_invest_finish_3_fail:qst_oim_invest_finish_3_fail_1|Nezlob se, hejtmane. Cesta byla dlouhá, měl jsem nepředvídané výdaje...
dlga_qst_oim_invest_finish_3_fail_1:close_window|Kozáci, strčte toho mizeru za mříže! Tam už ho přejde chuť utrácet kozácké peníze.
dlga_qst_oim_invest_finish_3_fail_1:close_window.1|Tvůj čas se chýlí ke konci! Tentokrát tě nechám jít, protože jsi {neutratil/neutratila} moc peněz, ale budu tě sledovat. Buď mi přineseš 15000 tolarů, nebo si tě najdeme a vyřídíme si to s tebou.
dlga_oim_rekomendaciya_k_trubeckomu:oim_rekomendaciya_k_trubeckomu_1|Jestli to není {playername}! Buď {zdráv/zdráva}. Upřímně řečeno, nečekal jsem, že tě ještě někdy uvidím {živého/živou} a {zdravého/zdravou}. 
dlga_oim_rekomendaciya_k_trubeckomu_1:oim_rekomendaciya_k_trubeckomu_2|I já tě {rád/ráda} vidím. Děkuji ti, žes mi na samém začátku pomohl. Už jsem {nabral/nabrala} nějaké ty zkušenosti a teď přemýšlím o tom, co budu dělat dál.
dlga_oim_rekomendaciya_k_trubeckomu_2:oim_rekomendaciya_k_trubeckomu_3|Samotáři to tu mají těžké. Kdo nemá mocného ochránce, těžko si pomůže k bohatství, slávě a majetku. Nepřemýšlel jsi o možnosti připojit se k některé z válčících stran?
dlga_oim_rekomendaciya_k_trubeckomu_3:oim_rekomendaciya_k_trubeckomu_4|Ano, to už mě taky napadlo. Ale jak si mám získat náklonnost mocných tohoto světa?
dlga_oim_rekomendaciya_k_trubeckomu_4:oim_rekomendaciya_k_trubeckomu_5|Vyber si stranu a bojuj za ni v bitvách. Tak se rychle pozná, kdo je tvůj přítel a kdo nepřítel. Chceš-li, aby tě začali ctít králové, bohatí kupci a velitelé armád, musíš trochu zapracovat na své pověsti.
dlga_oim_rekomendaciya_k_trubeckomu_5:oim_rekomendaciya_k_trubeckomu_6|Jak si můžu nejrychleji zlepšit pověst?
dlga_oim_rekomendaciya_k_trubeckomu_6:oim_rekomendaciya_k_trubeckomu_7|{Musel/Musela} bys plnit různé úkoly. Já teď například jedu do Francie na tajnou misi z pověření moskevského cara...
dlga_oim_rekomendaciya_k_trubeckomu_7:oim_rekomendaciya_k_trubeckomu_8|Poraď mi, na koho bych se tak mohl nejlépe obrátit, kdo by mi dal nějaký úkol?
dlga_oim_rekomendaciya_k_trubeckomu_8:oim_rekomendaciya_k_trubeckomu_9|Shodou okolností máš zrovna štěstí. Mám u sebe patent od knížete Trubeckého. Bojuje teď v Litvě a hledá odvážné lidi. Jestli chceš, dám ti pro něj doporučující dopis.
dlga_oim_rekomendaciya_k_trubeckomu_9:oim_rekomendaciya_k_trubeckomu_10|To je závažný krok. Nech mě, ať si to trochu rozmyslím.
dlga_oim_rekomendaciya_k_trubeckomu_10:oim_rekomendaciya_k_trubeckomu_11|Tak neotálej a vydej se na cestu!
dlga_oim_rekomendaciya_k_trubeckomu_11:oim_rekomendaciya_k_trubeckomu_pos1|[Přijmout] 
dlga_oim_rekomendaciya_k_trubeckomu_pos1:oim_rekomendaciya_k_trubeckomu_pos2|Dobře, dej mi prosím ten dopis a pověz mi, kde knížete najdu.
dlga_oim_rekomendaciya_k_trubeckomu_pos2:oim_rekomendaciya_k_trubeckomu_pos3|Moskevská vojska vtrhla do Litvy a chystají se oblehnout Vilnius. Alexej Trubecký vede ten nejproslulejší pluk, který už zvítězil v několika střetech se šlechtou. Odjeď do Vilniusu, najdeš ho tam - a kdyby ne, poptej se moskevských vojvodů, které tam potkáš. Ti už ti poradí.
dlga_oim_rekomendaciya_k_trubeckomu_pos3:close_window|Děkuji a na shledanou.
dlga_oim_rekomendaciya_k_trubeckomu_11:oim_rekomendaciya_k_trubeckomu_neg|[Odmítnout]
dlga_oim_rekomendaciya_k_trubeckomu_neg:oim_rekomendaciya_k_trubeckomu_neg_1|Radši k tomu moskevskému knížeti přece jen nepojedu, obrátím se na někoho jiného.
dlga_oim_rekomendaciya_k_trubeckomu_neg_1:close_window|Jak myslíš. Můžeš se dát taky k Záporožcům, ke Švédům, k Polákům - na tom není nic špatného, v současné válce má každý vládce svým způsobem pravdu. Ale radil bych ti, abys neotálel a někoho si vybral.
dlga_lord_talk:oim_trubeckoy_rekomendation_dlg|Posílá mě de Clermont.
dlga_oim_trubeckoy_rekomendation_dlg:oim_trubeckoy_rekomendation_dlg_1|Mám doporučující dopis od rytíře de Clermont, kníže.
dlga_oim_trubeckoy_rekomendation_dlg_1:oim_trubeckoy_rekomendation_dlg_2|Dej ho sem... No vida, de Clermont píše, že se ti dá věřit. My teď spolu s bratry kozáky dobýváme zpět země, které od matičky Rusi v nešťastných časech odtrhli Poláci.
dlga_oim_trubeckoy_rekomendation_dlg_2:oim_trubeckoy_rekomendation_dlg_3|Obléhání a dobývání měst není nijak snadné. A čím déle se s tím otálí, tím více zásob si měšťané stačí sehnat. Nemůžeme dopustit, aby jim vesničané dodávali potraviny a všechno, co je potřeba. Proto je nutné, abys srovnal se zemí aspoň tři vesnice Rzeczpospolity, to je tvůj první úkol. Ale pamatuj si, i vidláci se občas můžou postavit na odpor.
dlga_oim_trubeckoy_rekomendation_dlg_3:oim_trubeckoy_rekomendation_dlg_4|Zhostím se toho úkolu.
dlga_oim_trubeckoy_rekomendation_dlg_4:oim_trubeckoy_rekomendation_dlg_5|To je práce pro mě jako stvořená, kníže! Slyšel jsem, že angličtí panovníci v době válek se Španělskem vydávali patenty, které lidem udělovaly právo napadat nepřátelské vsi. Takový bojovník pak nebyl obyčejným zbojníkem, ale suchozemským korzárem.
dlga_oim_trubeckoy_rekomendation_dlg_5:close_window|A carským flibustýrem bys náhodou být nechtěl? Nevymýšlej si a hybaj nahánět vesničany, a ať ti štěstí přeje!
dlga_oim_trubeckoy_rekomendation_dlg_3:oim_trubeckoy_rekomendation_dlg_neg|Je mi líto, ale musím odmítnout. Bojovat s rolníky, to není práce pro mě.
dlga_oim_trubeckoy_rekomendation_dlg_neg:oim_trubeckoy_rekomendation_dlg_neg_1|Neměl bys pro mě nějaký jiný úkol, kníže?
dlga_oim_trubeckoy_rekomendation_dlg_neg_1:close_window|Kdo si chce získat důvěru moskevského cara, měl by bez odmlouvání splnit jakýkoliv rozkaz. Jsme silná država, ne zaopatřovací ústav pro svobodomyslné šlechtice. Kliď se mi z očí, než si to rozmyslím a nechám tě strčit do šatlavy!
dlga_lord_talk:oim_trubeckoy_korsar_dlg_1|Co se týče tvého rozkazu...
dlga_oim_trubeckoy_korsar_dlg_1:oim_trubeckoy_korsar_dlg_2|Splnil jsem tvůj příkaz, kníže. Vesnice jsou srovnané se zemí a nikdo se teď neopováží dodávat zboží do polských měst. Můžete klidně začít s obléháním.
dlga_oim_trubeckoy_korsar_dlg_2:close_window|Děkuji ti za věrné služby! Vidím, že de Clermont měl pravdu: jménu {playername} se dá důvěřovat a svěřit mu i vlastenecké poslání.
dlga_lord_find_zagloba_dlg:close_window|Sežeň si družinu, seber nějaké stoupence a zaútoč na švédská vojska.
dlga_lord_find_zagloba_dlg:close_window.1|Radím ti, aby ses spřátelil s jedním znamenitým bojovníkem - s panem Zaglobou. Ten už bude vědět, co dělat.
dlga_lord_find_zagloba_dlg:close_window.2|Vyprav se k moskevskému carovi. Ten se jako jediný dokáže Švédům bez problémů ubránit.
dlga_lord_find_zagloba_dlg:close_window.3|Slyšel jsem, že polský chce král uzavřít dohodu s Tatary. Můžeš mu to uzavření spojenectví usnadnit.
dlga_lord_find_zagloba_dlg:close_window.4|Bojím se, že Rzeczpospolitě už nijak nepomůžeš. Dám ti radu - slož přísahu věrnosti Švédskému králi, dokud není pozdě.
dlga_lord_find_zagloba_dlg:lord_find_zagloba_dlg_kozak|Jak můžeš říct něco takového?!
dlga_lord_find_zagloba_dlg:lord_pretalk|Mám moc práce.
dlga_lord_find_zagloba_dlg_kozak:close_window|Máš pravdu, udělal jsem chybu...
dlga_lord_find_zagloba_dlg_kozak:close_window.1|Ale já jsem chtěl pomoct Polákům...
dlga_oim_zagloba_finded:oim_zagloba_finded_1|Nejsi ty náhodou ten slovutný pan Zagloba, postrach všech nepřátel Rzeczpospolity?
dlga_oim_zagloba_finded_1:oim_zagloba_finded_2|Ano, to jsem já! A nepřátel jsem vyhubil tolik, že už to ani nepočítám. Kdybych měl na hlavě tolik vlasů, kolik jsem jen já sám přemohl nepřátel, namastil by si holič kapsu pokaždé, když by mi přistřihl čupřinu. Ať se propadnu, jestli to není pravda...
dlga_oim_zagloba_finded_2:oim_zagloba_finded_3|Chtěl bych tě, pane Zaglobo, přizvat do války se Švédy.
dlga_oim_zagloba_finded_3:close_window|Švédy bít? Až mi jednou nohy zapustí kořeny do země, to potom nepůjdu, ale i pak radši poprosím, aby mě vykopali. Tuze se mi chce ocel zaseknout do švédského masa, sliny se mi sbíhají jak vlkovi na skopové. Ti mizerové! Blechy je berou útokem, přeskakují z jednoho lýtka na druhé, až je z toho nohy svrbí. Proto taky nevydrží v klidu dřepět doma, musí lézt do cizích zemí...
dlga_oim_zagloba_help_answer:close_window|Zkušeností a slávy se ti nedostává. Chtělo by to  nejdřív získat důvěru krále. A taky si zajistit podporu šlechty. Když ti dá šlechtic nějaký úkol, přijmi ho. Ale pamatuj si - pokud nesplníš úkol, dobrou reputaci si tím nezískáš.
dlga_oim_zagloba_auto_help:oim_zagloba_help_answer|Chtěl bych ti dát jednu radu.
dlga_oim_lord_sp_task:oim_letter_to_king_potop_start|Mám pro tebe důležitý úkol, {pane/paní}. Moji žoldnéři zachytili list od moskevského cara pro švédského krále. Píše se v něm, jaké mají Moskevští plány. Švédi každým dnem zaútočí na naše města a pevnosti. Je třeba o tom neprodleně informovat našeho krále.
dlga_oim_letter_to_king_potop_start:close_window|Nejsem proti. Dej sem ten list.
dlga_oim_letter_to_king_potop_start:close_window.1|Obávám se, ale taková práce mi nesedí.
dlga_lord_king_delivered_letter_oim:lord_king_delivered_letter_oim_1|Vaše Veličenstvo, přivezl jsem dopis od Moskevských, který se našim podařilo zadržet. Píše se v něm, že Švédové co nevidět vtrhnou do Polska.
dlga_lord_king_delivered_letter_oim_1:lord_king_delivered_letter_oim_2|S touhle zprávou jdeš pozdě: Švédové už řádí v našich zemích a šlechtici jeden po druhém přecházejí na stranu krále Karla.
dlga_lord_king_delivered_letter_oim_2:lord_king_delivered_letter_oim_3|Proč Švédi tak snadno dobývají tvé země?
dlga_lord_king_delivered_letter_oim_3:lord_king_delivered_letter_oim_4|Naše velkopolská šlechta si za ta dlouhá léta míru odvykla bojovat. Král Karel jim slíbil ponechat všechny výsady a privilegia, a tak mu jdou na ruku. A ruští a litevští mocnáři se zase chtějí odtrhnout od Rzeczpospolity a založit si svá vlastní království.
dlga_lord_king_delivered_letter_oim_4:lord_king_delivered_letter_oim_5|A kolik lidí už přeběhlo ke Švédům? Hodně?
dlga_lord_king_delivered_letter_oim_5:oim_lord_sp_task|Spousta. Ale většina šlechty zatím váhá. A taky mi ještě zůstalo několik věrných pluků.
dlga_oim_lord_sp_task:oim_potop_zahvat_shved_sold|Nechtěl bys Rzeczpospolitě pomoci? Potřeboval bych zajmout nějakého švédského vojáka a přivézt ho sem. Vyslechnu ho ohledně současného stavu jejich vojenských záležitostí.
dlga_oim_potop_zahvat_shved_sold:oim_potop_zahvat_shved_sold_1|Odpusť, Veličenstvo, ale zatím nejsem připraven pustit do boje se švédským vojskem.
dlga_oim_potop_zahvat_shved_sold_1:close_window|Žádné ale. Čekám, že mi přivedeš zajatce.
dlga_oim_zagloba_auto_help:oim_potop_help_king_zagloba|Jestli chceš v tomto životě něčeho dosáhnout a prospět Rzeczpospolitě ne slovy, ale činy, musíš si nejprve získat důvěru našeho krále. A to není tak snadné, to mi můžeš věřit!
dlga_oim_potop_help_king_zagloba:close_window|Zkusím to.
dlga_potop_deliver_swedish_troops:potop_deliver_swedish_troops_1|Vaše Veličenstvo, přivezl jsem vám toho zajatého Švéda. Nakonec se ukázalo, že ti seveřané nejsou tak neporazitelní, jak se tvrdí.
dlga_potop_deliver_swedish_troops_1:potop_deliver_swedish_troops_positive|Dobře. Dostaneš odměnu. Švédové už nám bohužel sebrali obě hlavní města - starý Krakov i Varšavu. Pluky, které nám zůstaly věrné, jsou však připraveny bojovat do posledního muže.
dlga_potop_deliver_swedish_troops_positive:close_window|A abych nezapomněl, až vyslechneme toho Švéda, dostaneš odměnu. Zatím můžeš jít.
dlga_potop_deliver_swedish_troops_1:potop_deliver_swedish_troops_2|A kde jsou ti Švédové?
dlga_potop_deliver_swedish_troops_2:lord_pretalk|Utekl, Výsosti. Ale příště se mu to nepodaří!
dlga_potop_deliver_swedish_troops_reward:potop_deliver_swedish_troops_reward_1|S tím Švédem jen tak něco nehne. Náš mistr kat už mu dvakrát vyhrnul košili, ale nedostali jsme z něj nic než 'forstar inte!'
dlga_potop_deliver_swedish_troops_reward_1:lord_pretalk|To znamená 'nerozumím vám'. Možná byste si měli přizvat někoho, kdo rozumí po švédsku...
dlga_potop_deliver_swedish_troops_reward:oim_potop_defend_church_start|Tak se nám nakonec podařilo toho zatvrzelého protestanta obrátit na katolickou víru...
dlga_oim_potop_defend_church_start:oim_potop_defend_church_start_1|Mám pro tebe novou práci. Zajatec při výslechu přiznal, že Švédi vypravili silný oddíl do Čenstochové. Jsou zamaskovaní za zbojníky. V Čenstochové je význačný polský klášter. Chtějí ho vykrást a znesvětit naši posvátnou půdu.
dlga_oim_potop_defend_church_start_1:oim_potop_defend_church_start_2|V jaké svatyni k tomu má dojít?
dlga_oim_potop_defend_church_start_2:oim_potop_defend_church_start_3|V Jasnohorském klášteře je ikona Čenstochovské bohorodičky - ochránkyně Polska.
dlga_oim_potop_defend_church_start_3:oim_potop_defend_church_start_4|A co se stane, pokud Čenstochovou vyrabují?
dlga_oim_potop_defend_church_start_4:oim_potop_defend_church_start_5|Švédové jsou luteráni. Víc je zajímá klášterní pokladnice... Vyrabování kláštera by ale mohlo značně podlomit morálku polských katolíků a pravoslavných.
dlga_oim_potop_defend_church_start_5:oim_potop_defend_church_start_6|Rozumím. A co bych s tím měl dělat?
dlga_oim_potop_defend_church_start_6:oim_potop_defend_church_start_7|Vybij zbojníky u Čenstochové a zachraň naši svatyni. Štědře se ti odměníme.
dlga_oim_potop_defend_church_start_7:lord_pretalk|Zachránit polskou svatyni, to je člověku ke cti. Hned se tam vypravím.
dlga_oim_potop_defend_church:oim_potop_defend_church_1|Hej, vy tam! Okamžitě přestaňte s tím rabováním a mazejte pryč, dokud jste živí a zdraví.
dlga_oim_potop_defend_church_1:oim_potop_defend_church_2|Jsme strašliffí lesní zbojníci. Jdi sffou cestou a nepleť se nám do toho. Mí stateční mužoffé už ten čertoffský klášter skoro dobyli!
dlga_oim_potop_defend_church_2:oim_potop_defend_church_3|Ti tví lesní zbojníci mají švédské rapíry a muškety. Přijel jsem z pověření polského krále. Vzdejte se, nebo zahájíme palbu.
dlga_oim_potop_defend_church_3:close_window|Rejtaři! Do útoku!
dlga_potop_defend_monastery_done:oim_potop_defend_church_1_1|Čenstochová je zachráněna, Vaše Veličenstvo. Mí lidé nepřítele porazili.
dlga_oim_potop_defend_church_1_1:oim_potop_otbai_warshaw|Vykonal jsi velký hrdinský skutek! Když se šlechta doslechla o zázračné záchraně kláštera na Jasné hoře, zvedlo jim to morálku a teď jsou odhodláni bojovat za polskou korunu do poslední kapky krve.
dlga_potop_defend_monastery_done_failed:oim_potop_defend_church_1|Vaše Veličenstvo, nepodařilo se mi zastavit Švédy. Klášter na Jasné hoře byl vypleněn.
dlga_oim_potop_defend_church_1:close_window|To je ta nejhorší zpráva za celou dobu naší vlády. Teď už Rzeczpospolitu nezachrání ani zázrak. Abychom zabránili krveprolití, budeme se asi muset zříct koruny. Můžeš jít - ty, kdo si říkáš {playername}.
dlga_oim_potop_otbai_warshaw:oim_potop_otbai_warshaw_1|Po vítězství u Čenstochové naši vojenští velitelé pookřáli na duchu a touží po boji. Dám ti patent, který tě zplnomocní k velení. Vezmi si pár našich hejtmanů, plukovníků a vojvodů a seberte nepříteli Varšavu!
dlga_oim_potop_otbai_warshaw_1:oim_potop_otbai_warshaw_2|Děkuji za projevenou důvěru, Vaše Veličenstvo!
dlga_oim_potop_otbai_warshaw_2:close_window|Varšava bude naše!
dlga_oim_potop_follow_me:oim_potop_follow_me_1|Mám patent vrchního velitele od samotného krále. Musíme vyhnat Švédy a vrátit Rzeczpospolitě její bývalé državy a slávu. Pojď a bojuj pod mou korouhví!
dlga_oim_potop_follow_me_1:lord_pretalk|Válka proti dobyvatelům je svatá věc. Jen by bylo zapotřebí, aby v čele naší armády stál zkušený a proslulý velitel pluku. A tak se bez ohledu na tvůj dekret budu bít na vlastní vrub a riziko.
dlga_oim_potop_follow_me_1:lord_pretalk.1|Pravda, už dávno bylo potřeba Švédům ukázat, kdo je v Polsku hospodářem. Veď nás a smrt nepřátelům!
dlga_oim_potop_follow_me_1:lord_pretalk.2|Mám teď příliš mnoho práce.
dlga_oim_potop_end_quest_warshaw:oim_potop_vasal_dlg|Podařilo se ti téměř nemožné. Inu, věnuji ti za to lénem Varšavské vojvodství. Poklekni na koleno a opakuj po mně: 'Přijímám svěřenou mi državu a přísahám koruně Rzeczpospolity při Kristu pánu a panně Marii...'
dlga_oim_potop_vasal_dlg:oim_potop_vasal_dlg_1|Přijímám svěřenou mi državu a přísahám koruně Rzeczpospolity při Kristu pánu a panně Marii...
dlga_oim_potop_vasal_dlg_1:oim_potop_vasal_dlg_2|Že zde budu šířit katolickou víru, dobře udržovat a bránit pevnosti a tvrze, města, vesnice i cesty a zachovám věrnost křesťanské víře slovem, myšlenkou i skutkem a zůstanu věrným vazalem nám, králi polskému, a našim následníkům.
dlga_oim_potop_vasal_dlg_2:oim_potop_vasal_dlg_3|Že zde budu šířit katolickou víru, dobře udržovat a bránit pevnosti a tvrze, města, vesnice i cesty a zachovám věrnost křesťanské víře slovem, myšlenkou i skutkem a zůstanu věrným vazalem nám, králi polskému, a našim následníkům.
dlga_oim_potop_vasal_dlg_3:oim_potop_vasal_dlg_4|Žádným způsobem, přísahaje věrnost a pod pohrůžkou ztráty svých statků, nebudu sloužit ani nebudu nápomocen žádným knížatům ani pánům nebo jiným lidem jakéhokoli vyznání, kteří by chtěli uškodit zemím Rzeczpospolity, a to ani radou, ani pomocí.
dlga_oim_potop_vasal_dlg_4:oim_potop_vasal_dlg_5|Žádným způsobem, přísahaje věrnost a pod pohrůžkou ztráty svých statků, nebudu sloužit ani nebudu nápomocen žádným knížatům ani pánům nebo jiným lidem jakéhokoli vyznání, kteří by chtěli uškodit zemím Rzeczpospolity, a to ani radou, ani pomocí...
dlga_oim_potop_vasal_dlg_5:oim_potop_vasal_dlg_6|Tak slavnostně přísahám před svědky a líbám svatý kříž.
dlga_oim_potop_vasal_dlg_6:oim_potop_vasal_dlg_7|Tak slavnostně přísahám před svědky a líbám svatý kříž.
dlga_oim_potop_vasal_dlg_7:qst_oim_potop_capture_swedish_lord|Tak vidíš, {pane/paní}. Nyní jsi plnoprávným šlechticem, se všemi právy a povinnostmi, které jako {dvořan/dvořanka} {playername} budeš mít. ?deber se na udělené léno, a až tě budu potřebovat, vyšlu k tobě posla.
dlga_qst_oim_potop_capture_swedish_lord:oim_potop_capture_swedish_lord_1|Mám pro tebe ještě jeden úkol. Potřebuji, abys zajal švédského vojevůdce a přivezl mi ho sem. Ať všichni vidí, že jsou Švédi poraženi.
dlga_oim_potop_capture_swedish_lord_1:oim_potop_capture_swedish_lord_2|V zájmu Rzeczpospolity jsem ochoten nastavovat krk.
dlga_oim_potop_capture_swedish_lord_2:lord_pretalk|Eh, ano, skoro jsem ti to zapomněl říct. Teď už můžeš verbovat pod svou korouhev poddané Rzeczpospolity.
dlga_oim_potop_capture_lord:lord_pretalk|Výborně! Kancléř teď sepíše oficiální prohlášení a rozešleme ho do všech provincií. Ať se všichni dozvědí, že se nám vzdávají celé pluky Švédů. A je to tvoje zásluha.
dlga_oim_potop_capture_lord:close_window|A kde máš toho Švéda?
dlga_oim_potop_start_qst_shtirlic_dlg:oim_potop_shtirlic_start_dlg_1|Tak, nyní jsi šlechticem Rzeczpospolity a máš mou plnou důvěru. A mám pro tebe ještě jeden tuze obtížný úkol.
dlga_oim_potop_shtirlic_start_dlg_1:oim_potop_shtirlic_start_dlg_2|Jsem připraven, Veličenstvo. O jaký úkol se jedná?
dlga_oim_potop_shtirlic_start_dlg_2:oim_potop_shtirlic_start_dlg_3|Naše državy jsou obklopeny nepřáteli, kteří je rvou na kusy. V takových časech je nám dobrý každý spojenec. Potřebujeme si zajistit podporu Krymského chanátu.
dlga_oim_potop_shtirlic_start_dlg_3:oim_potop_shtirlic_start_dlg_4|Ale vždyť chán je dobrým přítelem záporožského hejtmana...
dlga_oim_potop_shtirlic_start_dlg_4:oim_potop_shtirlic_start_dlg_5|O to právě jde. Musíš vyhledat Muhammad-chána a pomoci mu stát se hlavou chanátu. Když ho podpoříš, podaří se mu svrhnout Islám-chána.
dlga_oim_potop_shtirlic_start_dlg_5:oim_potop_shtirlic_start_dlg_6|Ale vždyť jsem šlechtic Rzeczpospolity, Vaše Veličenstvo. Když se postavím na stranu tatarského uchazeče o trůn, všem našim nepřátelům bude jasné, kdo za tím stojí.
dlga_oim_potop_shtirlic_start_dlg_6:oim_potop_shtirlic_start_dlg_7|V tom právě spočívá složitost tvého úkolu. Budeš muset vystoupit z mých služeb a jednat na vlastní nebezpečí.
dlga_oim_potop_shtirlic_start_dlg_7:oim_potop_shtirlic_start_dlg_8|A jakou odměnu mi za tak složitý úkol Vaše Veličenstvo nabídne?
dlga_oim_potop_shtirlic_start_dlg_8:oim_potop_shtirlic_start_dlg_9|Tak už i vlastenci v těžkých časech spekulují nad kořistí? Smutné. Slíbím ti důstojný návrat do mých služeb a svoji královskou podporu, až budu jmenovat nového maršála. Bohužel, ani král není všemocný.
